post_id,user_id,full_text,created_at,lang,repost_count,like_count,source
1916103655922581616,1901533392862425088,""" #Polygon solving #Ethereum's gas problem. #MATIC adoption skyrocketing!  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 12:14:45 +0000 2025,en,0,0,Twitter Web App
1916103436870836570,1900842138398851073,""" #Cosmos connecting blockchains! #ATOM staking rewards looking juicy.  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 12:13:53 +0000 2025,en,0,0,Twitter Web App
1916103373985878135,1900724001317810177,""" #VeChain revolutionizing supply chains! #VET real-world use case king.  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 12:13:38 +0000 2025,en,0,0,Twitter Web App
1916103307636146599,1898221978441687040,""" #BinanceSmartChain projects exploding! #BNB fueling the ecosystem. HODL or trade?  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 12:13:22 +0000 2025,en,0,1,Twitter Web App
1916103080585634058,1897676060629884928,"""_ #Hedera's enterprise-grade blockchain! #HBAR for real-world adoption.  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 12:12:28 +0000 2025,en,0,0,Twitter Web App
1916083046366724217,1630522792763617280,"ÒWe are absolutely clear about the trade talks, and are committed to signing the trade pact by October-NovemberÓ #India, amidst the ongoing tension with it's neighbour and the #TrumpTariff scenario is keen to conclude #tradetalks and have a favourable #economic outcome 

Read",Sat Apr 26 10:52:52 +0000 2025,en,1,2,Twitter Web App
1916056441036935434,1913065442975031296,"""_ #Polkadot's parachains are live! Interoperability is the future. Who's in?  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:07:08 +0000 2025,en,0,2,Twitter Web App
1916056329132650522,1903491034463850496,"""_ #LightningNetwork making #Bitcoin transactions instant. Adoption is coming!  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:06:42 +0000 2025,en,0,1,Twitter Web App
1916280977632203118,1822099733411971073,"US not ready to lower 10pc tariff on Singapore imports but both sides to continue talks, says DPM Gan https://t.co/oDQIWajRIh singpapork smuggles hi tech staff for ccp under the chinaman connection",Sat Apr 26 23:59:22 +0000 2025,en,0,0,Twitter for Android
1916280593140109682,1172210677718671360,"""Empty store shelves are coming as companies cancel orders from China amid tariff concerns"" - The Independent #SmartNews  https://t.co/yhiRyJJzQY",Sat Apr 26 23:57:50 +0000 2025,en,0,0,Twitter for iPhone
1916280352403828883,1408117172841373716,@ManhttanMetsFan @Tazerface16 Someone here seems to be purposely acting dumb. The US is NissanÕs largest marketÉ so what if they close US plants to build in CanadaÉ just means more tariff money for each car built thereÉthey wonÕt be shipping them anywhere but southÉ. ___,Sat Apr 26 23:56:53 +0000 2025,en,0,1,Twitter for iPhone
1916279823028068594,1775644612465451008,@EarthwornJim @The_Kazambo @RetroAgent12 And Toyota leaving must be a lie youÕre making up.  They sell more than 2 million vehicles in the US.  You think theyÕre going to just stop selling vehicles in the US or do they want to get charged a 25% tariff to import when they have none now?,Sat Apr 26 23:54:47 +0000 2025,en,0,0,Twitter for iPhone
1916279746419130766,1564289248962002945,"So basically China keeps getting US business and either a) US retailers eat the tariff cost increase, or b) they pass it down to the consumer. AKA the little guy trump is trying to help gets fucked with higher prices ÉWhat?",Sat Apr 26 23:54:28 +0000 2025,en,0,0,Twitter for iPhone
1916279462125310014,1406766866706538496,"Are US Ports Empty and What Impact Does the Tariff Have on Global Shipping? 

https://t.co/Oi84upiNaG via @YouTube https://t.co/rUNPtbCO4L",Sat Apr 26 23:53:21 +0000 2025,en,0,0,Twitter for iPhone
1916279079763902531,2199939737,@SigmaTokenERC @LeadingReport UUGGHH. Since World War II the US has been paying huge tariffs (and tariff equivalent trade policies) to other countries.  Trump raised the tariffs by 10% plus 1/2 the Tariff they charge us.  He really wants them to reduce the Tariff to us in negotiations.,Sat Apr 26 23:51:50 +0000 2025,en,0,0,Twitter for iPhone
1916279039888920651,609610642,"'China tells Trump: If you want trade talks, cancel tariffs'. BBC.
What China us NOT offering is to cancel for REM export licenses.
They're 100x more strategically important than any tariff.",Sat Apr 26 23:51:40 +0000 2025,en,1,8,Twitter Web App
1916278928836333777,2440204242,"Economists: Unite to oppose US tariff hikes

Source: China Daily
 https://t.co/mthsM8jusd",Sat Apr 26 23:51:14 +0000 2025,en,0,0,Twitter for iPhone
1916278384667087071,302940410,"@Cozyfornia @RetroAgent12 So Ford laying off 2,300 workers after the tariff launch will bring back US jobs and manufacturing?",Sat Apr 26 23:49:04 +0000 2025,en,0,4,Twitter for iPhone
1916278358737916176,1512449104684752896,"ÒThe CEO of French aircraft engine maker Safran said on Friday that China had granted tariff exemptions on Õa certain number of aerospace equipment partsÔ including engines and landing gear.Ó
https://t.co/AKXnXzdln6",Sat Apr 26 23:48:58 +0000 2025,en,0,0,Twitter Web App
1916278200025358579,1420378028094496772,"Massive crowd, united, cheering, singing. It's as if they're at a hockey game against a US team after tariff announcements. Leadership matters.",Sat Apr 26 23:48:20 +0000 2025,en,0,0,Twitter for Android
1916276755695911242,1873509709203849216,@The_SocialCode Our US IT jobs are all going to India -  tariff free. No one is talking about that.,Sat Apr 26 23:42:35 +0000 2025,en,0,0,Twitter for Android
1916276389193437492,1376331732903944195,"@Tazerface16 @ManhttanMetsFan Then we tariff those products coming from Canada till some resolve. It's too bad your TDS matters more to you than fair trade. We learned the hard way we need more industry for security and protecting supply chains. Trumps right he world needs us, are we ok being ripped off?",Sat Apr 26 23:41:08 +0000 2025,en,0,1,Twitter for Android
1916276190555394520,958831748879659008,"@GasPriceWizard @Gryph43John Carney thinks Trump is just going to agree to a carbon border adjustment (an import tariff) on US steel and other US products?

Trump has called the entire carbon debate a scam.

Good luck implementing your carbon border adjustment Carbon Tax Carney.",Sat Apr 26 23:40:21 +0000 2025,en,0,1,Twitter for iPhone
1916275975869935842,1673836246399844353,"@EdKrassen DonÕt believe this guy, if the US sneezes Canada gets Covid. The USA is our biggest trading https://t.co/vBHYl9gJxo move to Canada to get closer to the USA market. Low dollar entice companies to move to Canada. Tariff war will drive business out.",Sat Apr 26 23:39:29 +0000 2025,en,0,0,Twitter for iPhone
1916280911102153161,1657413431513829376,"President Trump after his Tariff stunt, got a free visa to stay &amp; shop in China...After All who can resist the Price for Value items at a bargain !

https://t.co/huNLBTd7Ym",Sat Apr 26 23:59:06 +0000 2025,en,1,2,Twitter for Android
1916280632142958738,858470695386439680,"@GordonGChang The video of this SOB is very popular in CCP China now. 
He is an evil, he never mentioned the real reason why President Trump raised the tariff, is CCP China has been  setting very high for American products for many years.",Sat Apr 26 23:58:00 +0000 2025,en,0,0,Twitter Web App
1916280093183266918,1289265140718764033,"@In_The_Saddl3 @MrJoKeR604 @mario4thenorth Poilievre has said he will ask Trump to stop the tariffs. At the same time he is counting of his own tariffs to pay for his promises. If Trump agrees, what happenes to PPÕs tariff revenue?",Sat Apr 26 23:55:51 +0000 2025,en,0,0,Twitter for iPhone
1916279839834706308,1482805544054312968,"@Concern70732755 Despite Mr Carney claims that Communist China is a threat to Canada, Canada and Communist China are the only two countries retaliating Trump Tariff instead of negotiation.  Looks like Mr CarneyÕs speech and actions are not the same. Can we trust what Mr Carney says?  https://t.co/lOvnbeXBAS",Sat Apr 26 23:54:51 +0000 2025,en,0,0,Twitter for iPhone
1916279063326470449,24454091,"In a few weeks store shelves will be empty because of Trump's tariff stupidity. Because I'm thinking about that, I don't care what he wore to a funeral.",Sat Apr 26 23:51:46 +0000 2025,en,29,223,Twitter Web App
1916278105276289045,2440204242,"TrumpÕs fixation on a tariff battle win against China could cost him the trade war

Source: Politico
 https://t.co/ujq1KXFDr1",Sat Apr 26 23:47:57 +0000 2025,en,0,0,Twitter for iPhone
1916277874673520827,3862717512,@floey5488 @JoJoFromJerz Would you prefer Tariff Trump t wear this to the funeral. https://t.co/ZGWuj0Zx9J,Sat Apr 26 23:47:02 +0000 2025,en,0,0,Twitter for Android
1916277773926093227,1476280674231463937,@PeterSchiff Just being a devils advocate: why is even one country putting tariff on other country before Trump?,Sat Apr 26 23:46:38 +0000 2025,en,0,2,Twitter for iPhone
1916277565922152820,2365248324,Trump is winning the tariff war. https://t.co/lFAav6dSmE,Sat Apr 26 23:45:49 +0000 2025,en,0,0,Twitter for Android
1916277231552282759,1686498100146229250,"It's hilarious that the propagandists at MSDNC are believing the Chinese government, which is known for pushing blatant propaganda, over Trump about tariff talks. But I guess when you're a propagandist like the people at MSDNC is, you admire people who have basically perfected",Sat Apr 26 23:44:29 +0000 2025,en,0,0,Twitter Web App
1916276682438439363,2954467649,"President Trump can boost the economy and calm markets by quickly reaching deals with trading partners and rolling back his tariff push, which is disrupting trade and creating tremendous uncertainty. He should work with Congress to pass a tax cut bill.",Sat Apr 26 23:42:18 +0000 2025,en,0,0,Twitter Web App
1916276674188218597,919408141225181185,"Pope Francis &amp; Cardinal Giovanni Battista Re don't respect Emperor Trump !

Build bridges and canals not wall and tariff!

They blame Emperor Trump oppression to migrants and business

Nobody can stop Emperor Trump to build more wall 

@WhiteHouse @POTUS @realDonaldTrump",Sat Apr 26 23:42:16 +0000 2025,en,1,2,Twitter for Android
1916276324135846231,1478193060534046723,"@KatAMiller10 @SenDuckworth ÒOnly DEMONRATS have been driving up expenses,Ó

That makes no sense.

Increase tariffs on food items  = increase prices  = paying more money at the register.

Nothing to do with Dems Trump tariff increases are the sole reason for price increase. https://t.co/jtFwt1rADE",Sat Apr 26 23:40:53 +0000 2025,en,0,0,Twitter for iPhone
1916056033983926360,1901535280651456512,""" #XRP lawsuit updates looking positive! Could this spark a massive rally?  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:05:31 +0000 2025,en,0,2,Twitter Web App
1916055877356003599,1901533356363546624,""" #Cosmos connecting blockchains! #ATOM staking rewards looking juicy.  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:04:54 +0000 2025,en,0,1,Twitter Web App
1916055858066428036,1901533392862425088,"""_ #Monero for privacy lovers! #XMR stays untraceable. Who's using it? _ #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:04:49 +0000 2025,en,0,0,Twitter Web App
1916055574736933220,1900724001317810177,"""_ #LightningNetwork making #Bitcoin transactions instant. Adoption is coming!  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:03:42 +0000 2025,en,0,1,Twitter Web App
1916055561201967501,1898221978441687040,""" #Tether holding strong as #USDT. Stable___ coins critical for #DeFi. Thoughts?  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:03:39 +0000 2025,en,0,0,Twitter Web App
1916055273510474022,1897676060629884928,""" #Cosmos connecting blockchains! #ATOM staking rewards looking juicy.  #Crypto #cryptobullrun #cryptocrash #cryptomarket #TrumpTariff #TradeWars",Sat Apr 26 09:02:30 +0000 2025,en,0,0,Twitter Web App
1916038365952282973,1188285120333041664,"Trump Tariff Shock: 
The ""true intentions"" behind US tariffs and market trend forecasts

https://t.co/vdZ8zDmrrR

#Trump #Tariffs #TrumpTariff #Bitcoin #XRP",Sat Apr 26 07:55:19 +0000 2025,en,0,1,Twitter Web App
1915941868157997287,1522079233174290432,"Can someone name
 ONE COUNTRY that has called and negotiated a ""deal"" with #Trump over his stupid #TrumpTariff
We all know he would be the first to brag about it!
@GOP",Sat Apr 26 01:31:52 +0000 2025,en,0,1,Twitter for Android
1915926858484326779,247029395,"#Cuznex is a fraudulent crypto platform.
Having withdrawal issues after buying Ethereum, USDT, or other assets? DM me now to protect your investment.
#bullrun #bearish #Trumptariff #Bullish #Scam #CryptoScam #doldex https://t.co/Oyy4n1ycg1",Sat Apr 26 00:32:13 +0000 2025,en,0,1,Twitter for Android
1916275953178972432,1762542766780022784,@RepMTG Millions of small US Businesses will start to go out of business shortly if the tariff fiasco doesnÕt get resolved v quickly. Watch.,Sat Apr 26 23:39:24 +0000 2025,en,1,28,Twitter for iPhone
1916274386178367649,627448121,Japan Is A Test Case For Trump's Tariff Deals. But Talks May Be Tortuous. https://t.co/uFRX1y8b81,Sat Apr 26 23:33:10 +0000 2025,en,0,0,Twitter for Android
1916273961664713106,174339650,@stephenxian Canada has tariffs on us we have every right to tariff them,Sat Apr 26 23:31:29 +0000 2025,en,0,0,Twitter for iPhone
1916273389309989194,1604239809509175296,"@theallinpod @andrewrsorkin @Jason Many countries and cultures 
donÔt want a saturated toxic consumption life,
hence they limit / tariff US trade.
Australia as a whole has 100 times better natural culture than US",Sat Apr 26 23:29:13 +0000 2025,en,0,0,Twitter Web App
1916273038594605524,235207018,"@ElevenFilms Art of the Deal?!?!
https://t.co/i7i3rT6qpY",Sat Apr 26 23:27:49 +0000 2025,en,1,1,Twitter Web App
1916272208034345200,1387099188652134406,"Since the US tariff war against Canada could have extremely serious consequences, would  the leaders of the #liberals @MarkJCarney and #conservatives @PierrePoilievre be open to governing together in the interests of CANADA?",Sat Apr 26 23:24:31 +0000 2025,en,0,0,Twitter for iPhone
1916271993625972938,15771981,"Retail reality check
Walmart, Target, and Home Depot told Chinese factories to restart shipments.

They will eat the Trump tariff so shelves stay stocked.

No exemption. Every extra dollar lands on US buyers.

China ships, America tips.

Still think this trade war makes",Sat Apr 26 23:23:40 +0000 2025,en,0,3,Twitter for iPhone
1916271989834322288,1912931973749723136,"@unusual_whales If the Tariff policy sticks, certainly will not be a good place for manufacturing or businessÉ US Manufacturing shall move out of the US to the likes of India and ChinaÉ",Sat Apr 26 23:23:39 +0000 2025,en,3,11,Twitter for iPhone
1916271568097100227,791008927,"#QuantumFlash, Issue 160 | Your Bridge to Truth, Insight, and Action!

- Security Concerns: US Bipartisan Lawmakers Subpoena the Chinese Communist Party-tied Telecoms Operating in the US
- Beyond Tariff: Beijing Sanctions Members of US Congress for Human Rights Support
É https://t.co/6QuPx2rxqh",Sat Apr 26 23:21:59 +0000 2025,en,7,7,Twitter for iPhone
1916271382175920446,85359105,"@scottlincicome @1oldcurmudgeon ""I know my business better than you"" should be the anti-tariff slogan of US importers &amp; manufacturers who rely on imported inputs.",Sat Apr 26 23:21:14 +0000 2025,en,1,10,Twitter Web App
1916271323745276316,1528889558620078080,Steve Moore Say China Tariff War Will Show US ÔWho Our Allies Really AreÕ https://t.co/J2V34Y8HeV,Sat Apr 26 23:21:00 +0000 2025,en,0,1,Twitter Web App
1916271094262338037,213132098,"@Suzierizzo1 Trump tariffs hurt farmers, in the FIRST TERM, he subsidized $28B taxpayer money during that tariff war with China.

WHAT IF TARIFFS ARE TO BANKRUPT FARMERS?

Saudi crown prince says kingdom intends to invest $600 billion in US during call with Trump
https://t.co/makKT7sYi6",Sat Apr 26 23:20:06 +0000 2025,en,0,0,Twitter Web App
1916270573954494859,1535983559093141505,"@SolomonsParadox @Stan_Fr31 @unusual_whales @grok Market moving policies are for the greater good, I get that.  This whole tariff nonsense has caused  useless panic selling and devaluation. The clip where your orange overlord congratulating a us oligarch for making 2 billion on the s&amp;p drop made me sick.  So Russia owned is ok",Sat Apr 26 23:18:02 +0000 2025,en,0,1,Twitter for Android
1916276024293396968,2545759722,"Trump's tariffs are not fair to Americans! They're not America first!
 
What's most unfair to Americans is President Trump's tariffs and the uncertainty of the President's tariff flip-flops.",Sat Apr 26 23:39:41 +0000 2025,en,0,0,Twitter Web App
1916275520582594673,2545759722,Other countries' supposedly unfair trade practices didn't put the U.S. economy into a tailspin. Trump's tariffs did. Our 401Ks and IRAs didnÕt shrink because of other countriesÕ unfair trade practices. They shrank because of President TrumpÕs tariff madness. End tariff madness!,Sat Apr 26 23:37:41 +0000 2025,en,1,1,Twitter Web App
1916275210027995205,3897862692,"Donald Trump should be praised for signals he might cool tariff fight, Washington Post editorial praises https://t.co/iOvTxpEpit",Sat Apr 26 23:36:27 +0000 2025,en,0,0,Twitter for iPhone
1916275019438506464,1058187189740339201,"_ #Breaking: Frank Luntz's voter panel stands firm with President Trump, undeterred by market dips or tariff talks. Their unwavering support highlights trust in his leadership. #MAGA Your reaction?  #AshleyWeis",Sat Apr 26 23:35:41 +0000 2025,en,0,1,Twitter Web App
1916274974215835993,1786829902487932928,"@GovofCO You as a self proclaimed environmentalist should advocate for Trump's tariff policies.  Where there are no EPA guidelines, China for example, companies can pollute, starting rivers on fire for exalmple. You put no thought into politics.  Just repeat what ur told.",Sat Apr 26 23:35:31 +0000 2025,en,0,0,Twitter Web App
1916274927021527228,1587339969911308289,"Insider Leak: Trump Pressures Xi in Tariff War, CCP Officials Laugh in S... https://t.co/MNEt2gPlAG via @YouTube",Sat Apr 26 23:35:19 +0000 2025,en,1,1,Twitter Web App
1916274536955195413,1707970461869428736,"@Tim650i @Victorshi2020 100x more competent than Trump. Did you notice that Trump, without clearly even understanding of what a tariff is, has used them to sink U.S. economic prospects, to cut off our allies,  and  now is in the midst of losing a trade  war to China? Bigly.",Sat Apr 26 23:33:46 +0000 2025,en,0,0,Twitter Web App
1916274353508962550,27455747,Whoever is saying Trump tariff is bring billions in revenue are dumb stupid. The American importer are paying that which gets pass on to consumers that is resulting higher prices on every single items. Stop your BS and research the facts. MAGA is full of lies and dumb,Sat Apr 26 23:33:03 +0000 2025,en,1,1,Twitter for iPhone
1916274294109450646,1457906353477988361,@StewMama71 @ArmandDoma japan's tariff rate is far lower than what trump is doing,Sat Apr 26 23:32:49 +0000 2025,en,0,0,Twitter Web App
1916274251151085704,1419286779027509254,Or swung weeklies overnight during Trump Tariff Wars.,Sat Apr 26 23:32:38 +0000 2025,en,0,1,Twitter for iPhone
1916274101267927342,1427751377770487810,"I bet Walmart just told Trump they arenÕt paying any tariff tax, and then Trump will tell his base he is cutting tax on corporations. 

Effectively there are no tariffs on China.",Sat Apr 26 23:32:03 +0000 2025,en,0,4,Twitter for iPhone
1916273742486929711,1078869222955077632,@jasonjamesbnn Why is your current chief aiding &amp; abetting Carney? ItÕs the tariff war that empowered the liberals because the trade war is a Trump(conservative) policy. ItÕs now scaring s of voting for a similar conservative candidate. Trump has single-handedly granted the libs the ÒwinÓ.,Sat Apr 26 23:30:37 +0000 2025,en,0,0,Twitter for iPad
1916273629307797565,1638513797512953856,It seems inevitable now that even if (by some miracle) the tariff war threats disappeared... prices will still be increasing and many everyday items will not be available on store shelves (for awhile at min.).  Some predict in a matter of weeks.  Everything Trump Touches Dies.,Sat Apr 26 23:30:10 +0000 2025,en,4,10,Twitter Web App
1916273414245126248,1362196549040676866,"@DriveTeslaca Funny thing is before Trump's 51 state BS we voluntarily increased the tariff on Chinese-made EV by 100%, so we can't even fall back on giga-shanghai productions",Sat Apr 26 23:29:19 +0000 2025,en,0,0,Twitter Web App
1916273196560507342,1560787306709147649,"How Peter Navarro went from Democrat to inmate to TrumpÕs tariff guru
 https://t.co/bmijS5zU6y",Sat Apr 26 23:28:27 +0000 2025,en,0,0,Twitter for iPhone
1916272647853510954,1508591141603594240,"@cb_doge Of all the people in the world, I don't believe there is anyone other than Trump who can get the USA the best tariff deals. None of the armchair quarterbacks hold a candle to him. It's easy enough for them to pick apart his methods and strategies. But no other President has had",Sat Apr 26 23:26:16 +0000 2025,en,0,0,Twitter for Android
1916271673726452165,181039052,How Peter Navarro went from Democrat to inmate to TrumpÕs tariff guru   https://t.co/qhopUFNiu9,Sat Apr 26 23:22:24 +0000 2025,en,0,1,Twitter for iPhone
1916271661688516920,1047552341094924288,"@Unbranded63 Every day, many times/day, day after dayÉit is obvious there is no ÒthinkingÓ put into Trumpian tariffs. Trump consults with no one, no experts in economics. His own knowledge/understanding of economics is little-nothing. He just gets an itch &amp; scratches it with a new tariff.",Sat Apr 26 23:22:21 +0000 2025,en,3,24,Twitter for iPad
1916271516511305811,798112331725053952,"@TRUMP_ARMY_ All MAGA terrorists be removed from America and should be banned. They are reminiscent of Covid virus, vaccinations may not work, short sellars , inside traders in tariff war.",Sat Apr 26 23:21:46 +0000 2025,en,0,0,Twitter for iPhone
1916271429349478885,1554936464663724032,@SpencerHakimian This is Trump's fault for the tariff mess. He could have left everything alone and just improved the tariffs. Trump was always the wrong choice for president.,Sat Apr 26 23:21:26 +0000 2025,en,0,2,Twitter Web App
1916271105419186628,1528889558620078080,ÔHe Suckered China InÕ Geraldo Rivera Praises Trump For ÔBrilliantÕ Tariff Moves https://t.co/Q8KXDtBQyU,Sat Apr 26 23:20:08 +0000 2025,en,0,0,Twitter Web App
1916270990465683557,1113611643840270337,"Russia, Cuba, Belarus, North Korea not on trumpÕs tariff list
https://t.co/C4gg9AilKG",Sat Apr 26 23:19:41 +0000 2025,en,0,0,Twitter for iPhone
1916270650819547163,1528889558620078080,ÔHe Suckered China InÕ: Geraldo Rivera Praises Trump For ÔBrilliantÕ Tariff Moves https://t.co/Q8KXDtBQyU,Sat Apr 26 23:18:20 +0000 2025,en,0,0,Twitter Web App
1916270318920077638,3108010537,"@twistedmimo @scottlincicome Yup. Foreign suppliers get sent that notice. Walmart went to China and said suppliers had to eat the original 25% tariff. Given margins are 3%, that wasnÕt going to fly. Lots of Chinese suppliers got quantity from Walmart but margins elsewhere. So yeah. Cutting off US buyers who",Sat Apr 26 23:17:01 +0000 2025,en,0,9,Twitter for iPhone
1916270071233843426,1528889558620078080,Steve Moore Says China Tariff War Will Show US ÔWho Our Allies Really AreÕ https://t.co/J2V34Y8HeV,Sat Apr 26 23:16:02 +0000 2025,en,1,2,Twitter Web App
1916268378278531215,92664243,"@RepMTG Tell us more lies, you fucking filthy Confederate traitor. 

https://t.co/sMYPNl00LM",Sat Apr 26 23:09:18 +0000 2025,en,0,7,Twitter Web App
1916268182614290645,271230607,"@Lerianis1 @RetroAgent12 So Ford laying off 2,300 workers after the tariff launch will bring back US jobs and manufacturing? You donÕt understand how any of this works and are part of the problem.",Sat Apr 26 23:08:31 +0000 2025,en,0,22,Twitter for iPhone
1916268164364542005,1843989585056923648,@C_3C_3 So letÕs do the math here April 2 tariffÕs went into effect and what was it 7 days later Trump did a flat rate because countries were coming to the negotiating table so that puts us roughly April 9th. Today is April 26th so that means we are making roughly a billion dollars a day,Sat Apr 26 23:08:27 +0000 2025,en,0,0,Twitter for iPhone
1916267975864422780,1754813085716713472,"@JEChalmers RBA reg inflat.
APS payrise is not ""real'
Free tafe = low unemp.
10 yrs of def 
RBA - int rate
Growth - despite Trump tariff hysteria - all u Jim.

These are tired brags used by Govts from wayback to say YAY US and take credit 4 ext factors.

Be original - Tell the Truth!",Sat Apr 26 23:07:42 +0000 2025,en,0,0,Twitter Web App
1916267856750104586,1892006888725745664,China says there are no tariff negotiations with Trump https://t.co/z1V1zPJZiy,Sat Apr 26 23:07:14 +0000 2025,en,0,0,Twitter Web App
1916267488540823666,1519997952793530369,"https://t.co/00j5el5vfJ

Brad De Long makes piercing insights on the chaotic futility of these mismanagement of this Tariff Idiocy fueling a rapid global distrust in the US economy and us as a reliable trading partner.",Sat Apr 26 23:05:46 +0000 2025,en,0,1,Twitter for iPad
1916266967289254141,1488083861124825091,"@SylviaOwega @barbara_spiteri @Kalaninut @mckeag_alex @donwinslow Unless you do something like us in Ireland have - educate a workforce to be expert in pharma and IT. That pulls in big investment and high wages. But we are dependent on foreign investment. US needs to encourage foreign involvement,  not tariff it.",Sat Apr 26 23:03:42 +0000 2025,en,0,2,Twitter Web App
1916265764933579122,2605169240,"Criminal investigations against certain Americans in #Thailand were one of the factors behind the postponement of tariff talks between the Thai and US governments, says former prime minister Thaksin Shinawatra.
https://t.co/jjdzbLSqZb",Sat Apr 26 22:58:55 +0000 2025,en,0,3,Twitter Web App
1916265496661430538,704169437578948609,"Newsletter Analysis be like: ÒUS Treasury funds posted a record ~$19 billion in net inflows this means there is stabilization in the flux capacitor of the triple leveraged 200 day MA bear flag breakoutÓ

Traders be like: ÒBuy when Trump says buy. Sell when Trump says tariffÓ",Sat Apr 26 22:57:51 +0000 2025,en,1,8,Twitter for iPhone
1916265154276122714,1619639556126408705,"https://t.co/z8cp5eyFGo _ French companies are rising to the challenge of new U.S. tariffs with innovative strategies, from price hikes to production shifts!  Luxury brands like Herms and Gucci are stepping up their game to protect their margins and maintain their",Sat Apr 26 22:56:29 +0000 2025,en,0,0,Twitter Web App
1916264861547549013,1709001031055499264,"@RetroAgent12 The article says the new Subaru Indiana plant is staying in the US but some models will be continued to be produced in Japan and shipped to Canada instead of US to Canada due to Canadian tariffs. Not the situation this poster proclaims. 

https://t.co/1BtJBj2PmR.",Sat Apr 26 22:55:20 +0000 2025,en,0,0,Twitter for iPad
1916264639639523671,780238626345119748,"Ok I've seen the future.

The tariff rate is 25% across the planet for the next 6 months at which point it drops to 10% outside of a few strategic areas where it is higher for LT security reasons.

Under this scenario, the US economy _________.

$ES_F",Sat Apr 26 22:54:27 +0000 2025,en,1,5,Twitter Web App
1916263554380140702,4768972027,"@itssanman @drsuffy We don't have free markets. So many countries have tariff on us businesses, but want us to buy their products. The United States needs to build its industry back up so the requirements for college and university wouldn't be needed to live within the cost of living here.
We need",Sat Apr 26 22:50:08 +0000 2025,en,0,0,Twitter for Android
1916270618514690430,1853608536959516672,"@garrett_br86066 @RichardAngwin Child tax credit was increased by Trump first term &amp; theyÕve been talking about a 5k credit due to the birth rate issues this term. 
Corporate tax rate is basically an internal tariff. So every argument you can think of against tariffs, you can apply here. The only difference is",Sat Apr 26 23:18:12 +0000 2025,en,0,0,Twitter for iPhone
1916270607664353626,1796339129690517504,"@Tazerface16 - The X post claims Nissan and Subaru are closing all U.S. plants due to TrumpÕs tariffs, alleging a loss of 40,000 jobs and $10 billion, but this is misinformation; Nissan is actually increasing production at its U.S. facilities like Smyrna, Tennessee, to mitigate tariff",Sat Apr 26 23:18:10 +0000 2025,en,0,0,Twitter for iPhone
1916270558431367407,1080321864239595522,@LeadingReport when stuff keep getting higher in this country because of one man thinking tariff is going to bring money into this country it's not it's the American people it's not the other country that's paying for this stuff the American people will suffer at Trump's hand,Sat Apr 26 23:17:58 +0000 2025,en,0,1,Twitter for Android
1916270326465339812,1461025025092427791,@FoxNews You mean he wants to cool the tariff fight he started? Thank you President trump.,Sat Apr 26 23:17:03 +0000 2025,en,0,2,Twitter for iPhone
1916270303174385851,1639085931511545858,"Since Trump kept in place the minimum 10% tariff on all imports, and the added tariffs on everything from China, IÕve seen zero price increases. In fact, I was surprised to see some companies cut their prices.",Sat Apr 26 23:16:57 +0000 2025,en,16,121,Twitter for iPhone
1916269221526515892,267838204,"Not Subaru or Nissan are closing plants because of TrumpÕs tariff:

Nissan is not closing its plants in America, but it is undergoing significant restructuring that includes reducing production capacity and adjusting operations at its U.S. facilities. Specifically:

- **No Full",Sat Apr 26 23:12:39 +0000 2025,en,0,0,Twitter for iPhone
1916269007277035901,1598798556365717504,"@socialmissfit3 @jdpoc Of course not. 

Every he said is false. 

https://t.co/xqKJinG1z1

https://t.co/00ukMRG7Pw",Sat Apr 26 23:11:48 +0000 2025,en,0,0,Twitter for iPhone
1916268902637789534,1578798130275000320,@AIRoboticsInt @SpencerHakimian The delusion runs deep sir if you think there is a well thought out tariff plan by Trump. Jack tariffs through the roof against countries we depend on to build our economy? Brilliant!,Sat Apr 26 23:11:23 +0000 2025,en,0,3,Twitter for iPhone
